Date	Open	High	Low	Close*	Adj Close**	Volume
May 31, 2019	177.80	177.85	170.00	172.60	172.60	21,488,115
May 30, 2019	177.50	178.50	173.10	175.15	175.15	18,078,726
May 29, 2019	179.85	180.00	175.35	176.35	176.35	15,222,008
May 28, 2019	181.35	185.30	179.80	180.25	180.25	23,272,915
May 27, 2019	181.75	183.50	179.30	181.35	181.35	14,774,311
May 24, 2019	177.00	183.50	175.35	182.30	182.30	22,494,409
May 23, 2019	182.85	182.85	173.50	175.15	175.15	22,912,106
May 22, 2019	177.60	180.40	174.80	179.10	179.10	25,845,734
May 21, 2019	185.25	186.90	174.05	176.80	176.80	57,822,527
May 20, 2019	181.45	192.00	179.25	190.15	190.15	29,873,588
May 17, 2019	174.95	177.70	170.20	176.85	176.85	21,575,989
May 16, 2019	176.00	177.55	172.80	175.40	175.40	30,308,248
May 15, 2019	185.55	185.95	167.40	169.45	169.45	31,427,815
May 14, 2019	178.25	186.05	177.80	184.50	184.50	21,412,933
May 13, 2019	186.20	187.15	179.60	180.75	180.75	15,373,536
May 10, 2019	187.00	190.60	184.30	185.90	185.90	28,910,719
May 09, 2019	184.30	189.80	182.30	186.35	186.35	32,841,616
May 08, 2019	190.00	190.90	183.80	185.10	185.10	28,443,735
May 07, 2019	201.70	202.85	189.35	190.95	190.95	30,516,908
May 06, 2019	204.00	204.50	198.00	199.80	199.80	30,117,667
May 03, 2019	205.00	213.65	203.05	209.45	209.45	37,153,857
May 02, 2019	211.00	212.65	206.50	207.30	207.30	21,986,007
Apr 30, 2019	216.20	218.65	210.30	214.30	214.30	21,289,116
Apr 26, 2019	221.90	221.90	214.00	215.60	215.60	26,038,093
Apr 25, 2019	223.40	225.90	220.25	221.85	221.85	27,132,908
Apr 24, 2019	231.65	232.95	217.60	223.60	223.60	50,317,411
Apr 23, 2019	235.00	235.85	230.25	231.65	231.65	18,975,358
Apr 22, 2019	235.00	239.35	231.70	234.85	234.85	30,282,217
Apr 18, 2019	231.90	239.30	230.60	236.25	236.25	42,451,178
Apr 16, 2019	233.80	234.10	225.65	230.50	230.50	41,653,657
Apr 15, 2019	217.15	233.25	217.15	231.75	231.75	57,283,251
Apr 12, 2019	218.95	219.00	215.00	215.95	215.95	21,788,548
Apr 11, 2019	216.60	219.20	213.30	218.20	218.20	41,859,862
Apr 10, 2019	206.00	217.40	205.60	216.05	216.05	69,349,488
Apr 09, 2019	200.00	207.60	198.15	205.90	205.90	29,611,268
Apr 08, 2019	206.00	207.40	198.80	200.55	200.55	23,877,595
Apr 05, 2019	208.00	209.50	202.30	205.15	205.15	32,057,373
Apr 04, 2019	201.85	206.90	201.05	206.15	206.15	41,268,908
Apr 03, 2019	205.00	208.95	199.20	201.35	201.35	81,779,620
Apr 02, 2019	188.05	204.40	185.30	202.95	202.95	100,834,335
Apr 01, 2019	176.35	189.75	176.35	187.35	187.35	46,389,181
Mar 28, 2019	169.00	171.40	167.55	170.55	170.55	13,203,927
Mar 27, 2019	174.00	175.00	169.15	169.85	169.85	10,047,628
Mar 26, 2019	171.90	173.60	171.60	173.10	173.10	7,820,112
Mar 25, 2019	173.70	173.80	170.55	171.30	171.30	11,864,723
Mar 22, 2019	181.95	182.00	174.90	175.40	175.40	11,505,994
Mar 20, 2019	183.00	183.45	179.60	180.20	180.20	7,543,753
Mar 19, 2019	182.00	184.50	180.75	182.85	182.85	10,318,028
Mar 18, 2019	181.00	184.70	179.50	182.25	182.25	14,690,339
Mar 15, 2019	180.20	181.40	177.60	180.00	180.00	17,490,993
Mar 14, 2019	181.50	182.45	177.65	179.55	179.55	15,737,080
Mar 13, 2019	184.45	184.90	180.40	181.70	181.70	9,769,821
Mar 12, 2019	184.40	186.00	183.55	184.80	184.80	18,657,724
Mar 11, 2019	182.00	184.60	181.05	181.85	181.85	25,669,662
Mar 08, 2019	187.80	187.95	180.00	181.20	181.20	28,012,914
Mar 07, 2019	191.40	193.45	187.80	189.30	189.30	27,051,501
Mar 06, 2019	195.40	195.40	187.75	188.80	188.80	22,468,702
Mar 05, 2019	183.80	198.35	181.40	194.05	194.05	58,138,551
Mar 01, 2019	178.65	184.00	177.35	180.30	180.30	20,539,919
Feb 28, 2019	180.00	181.55	176.60	177.45	177.45	18,692,372
Feb 27, 2019	183.55	186.10	176.10	177.35	177.35	19,723,906
Feb 26, 2019	173.00	183.45	172.50	182.65	182.65	31,859,427
Feb 25, 2019	175.15	177.50	173.50	175.75	175.75	15,554,532
Feb 22, 2019	170.00	175.30	167.85	174.30	174.30	13,011,477
Feb 21, 2019	165.60	170.60	165.10	169.70	169.70	14,811,723
Feb 20, 2019	164.45	166.70	163.75	164.80	164.80	11,610,728
Feb 19, 2019	164.00	165.95	161.55	163.75	163.75	14,533,142
Feb 18, 2019	162.80	163.45	159.20	162.90	162.90	13,503,666
Feb 15, 2019	159.80	162.30	153.15	161.65	161.65	20,705,576
Feb 14, 2019	155.95	161.00	153.80	159.85	159.85	16,348,306
Feb 12, 2019	152.95	154.40	150.60	151.80	151.80	14,174,912
Feb 11, 2019	150.15	153.25	145.85	152.65	152.65	26,161,867
Feb 08, 2019	164.60	164.60	129.00	150.70	150.70	102,256,857
Feb 07, 2019	179.00	185.00	178.90	182.85	182.85	16,152,722
Feb 06, 2019	176.00	179.45	171.90	178.50	178.50	10,334,594
Feb 05, 2019	180.70	181.15	174.70	175.80	175.80	12,064,426
Feb 04, 2019	181.00	183.70	178.20	180.25	180.25	11,854,351
Feb 01, 2019	182.00	185.90	179.55	181.65	181.65	14,931,422
Jan 31, 2019	175.80	183.90	175.80	181.20	181.20	22,277,646
Jan 30, 2019	174.30	176.75	173.30	174.60	174.60	7,757,847
Jan 29, 2019	172.35	174.90	170.90	173.60	173.60	6,141,180
Jan 28, 2019	173.30	175.35	169.40	172.30	172.30	8,167,430
Jan 25, 2019	175.95	178.90	171.95	173.25	173.25	12,136,892
Jan 24, 2019	180.00	180.30	173.70	175.40	175.40	13,461,254
Jan 23, 2019	181.70	182.70	178.55	180.25	180.25	9,778,926
Jan 22, 2019	181.50	181.50	175.95	180.85	180.85	9,775,717
Jan 21, 2019	184.30	184.95	180.65	181.50	181.50	6,918,258
Jan 18, 2019	185.65	185.65	181.30	183.30	183.30	6,797,621
Jan 17, 2019	186.00	187.30	183.40	184.90	184.90	9,365,756
Jan 16, 2019	186.00	187.35	184.05	185.45	185.45	11,874,245
Jan 15, 2019	183.30	185.80	181.25	185.35	185.35	13,536,578
Jan 14, 2019	180.30	198.30	177.45	182.40	182.40	18,935,120
Jan 11, 2019	186.55	187.75	179.40	180.30	180.30	25,902,974
Jan 10, 2019	183.65	186.85	183.55	185.75	185.75	16,961,888
Jan 09, 2019	181.50	183.60	180.20	183.05	183.05	17,468,948
Jan 08, 2019	176.10	180.50	176.10	179.95	179.95	20,128,985
Jan 07, 2019	173.20	178.20	173.20	175.35	175.35	21,438,351
Jan 04, 2019	169.00	171.95	168.50	170.95	170.95	17,650,435
Jan 03, 2019	169.00	170.15	165.10	166.05	166.05	9,321,842
Jan 02, 2019	170.60	171.75	168.00	168.55	168.55	13,410,104
Jan 01, 2019	173.50	174.20	171.30	173.45	173.45	6,715,543
Dec 31, 2018	172.45	173.90	171.75	172.70	172.70	8,511,388
Dec 28, 2018	169.40	172.20	169.15	170.85	170.85	8,669,584
Dec 27, 2018	172.75	173.40	167.70	168.25	168.25	15,231,581
Dec 26, 2018	171.45	172.20	167.60	170.90	170.90	12,044,191
Dec 24, 2018	176.25	177.85	171.50	172.50	172.50	11,374,468
Dec 21, 2018	177.00	180.50	175.15	176.25	176.25	23,742,481
Dec 20, 2018	173.00	177.30	171.75	176.40	176.40	15,819,006
Dec 19, 2018	176.50	176.50	172.50	173.90	173.90	11,540,042
Dec 18, 2018	174.00	177.60	173.10	174.75	174.75	18,015,933
Dec 17, 2018	167.25	175.95	167.25	173.95	173.95	28,526,103
Dec 14, 2018	166.00	168.40	164.85	166.95	166.95	10,091,732
Dec 13, 2018	166.00	168.00	165.55	166.85	166.85	12,235,499
Dec 12, 2018	159.50	167.10	158.00	164.10	164.10	22,461,175
Dec 11, 2018	155.00	159.50	154.65	158.10	158.10	12,094,881
Dec 10, 2018	159.90	160.50	156.50	157.10	157.10	13,520,495
Dec 07, 2018	162.25	164.20	160.80	162.40	162.40	13,545,006
Dec 06, 2018	168.50	168.70	161.60	162.65	162.65	15,428,019
Dec 05, 2018	173.00	173.00	168.60	169.20	169.20	14,960,527
Dec 04, 2018	177.95	178.75	175.30	175.75	175.75	11,481,923
Dec 03, 2018	173.25	176.45	170.00	175.45	175.45	14,068,885
Nov 30, 2018	172.00	174.90	170.35	171.95	171.95	18,393,012
Nov 29, 2018	175.95	179.35	173.45	177.25	177.25	20,892,744
Nov 28, 2018	181.00	181.35	174.00	174.45	174.45	12,504,717
Nov 27, 2018	181.70	184.55	178.55	180.05	180.05	11,639,680
Nov 26, 2018	183.90	184.45	177.00	181.75	181.75	9,865,426
Nov 22, 2018	185.50	186.15	181.75	182.55	182.55	9,135,857
Nov 21, 2018	184.40	186.75	183.75	184.15	184.15	8,097,107
Nov 20, 2018	184.05	188.30	183.20	183.75	183.75	13,114,982
Nov 19, 2018	180.60	185.50	179.10	184.60	184.60	14,522,581
Nov 16, 2018	180.90	181.85	177.85	179.90	179.90	10,022,823
Nov 15, 2018	178.00	182.70	177.50	180.20	180.20	18,740,276
Nov 14, 2018	180.50	183.00	176.25	176.80	176.80	15,795,883
Nov 13, 2018	180.75	183.00	178.35	179.50	179.50	22,189,598
Nov 12, 2018	194.45	194.45	185.20	186.05	186.05	20,789,180
Nov 09, 2018	192.90	200.75	192.00	195.25	195.25	22,341,961
Nov 07, 2018	194.95	195.75	193.35	194.85	194.85	3,932,893
Nov 06, 2018	192.45	199.95	191.75	193.25	193.25	35,339,222
Nov 05, 2018	191.30	191.30	186.65	189.80	189.80	14,818,506
Nov 02, 2018	180.95	191.85	180.90	190.30	190.30	29,425,248
Nov 01, 2018	182.00	186.05	178.20	179.45	179.45	28,947,802
Oct 31, 2018	178.30	180.00	173.45	179.10	179.10	12,579,712
Oct 30, 2018	177.00	181.50	176.05	177.25	177.25	15,602,414
Oct 29, 2018	169.95	176.50	167.70	175.35	175.35	14,171,750
Oct 26, 2018	166.00	172.80	165.90	168.50	168.50	19,584,723
Oct 25, 2018	168.95	169.75	164.60	165.35	165.35	14,877,057
Oct 24, 2018	173.90	175.00	169.00	170.65	170.65	15,421,903
Oct 23, 2018	170.00	175.70	169.55	170.65	170.65	15,588,511
Oct 22, 2018	176.40	176.85	170.05	170.75	170.75	11,721,075
Oct 19, 2018	178.95	179.75	174.00	174.70	174.70	10,469,358
Oct 17, 2018	187.60	187.80	179.10	179.95	179.95	12,004,524
Oct 16, 2018	185.20	187.25	184.55	185.85	185.85	9,695,745
Oct 15, 2018	186.50	186.50	182.70	184.35	184.35	11,658,409
Oct 12, 2018	185.95	188.40	182.60	183.75	183.75	18,014,894
Oct 11, 2018	180.65	187.75	178.00	182.95	182.95	19,323,517
Oct 10, 2018	186.00	190.95	185.05	188.75	188.75	35,670,907
Oct 09, 2018	205.70	206.00	170.30	184.35	184.35	142,760,251
Oct 08, 2018	217.80	218.50	208.10	212.35	212.35	11,854,170
Oct 05, 2018	222.75	226.45	214.75	216.25	216.25	10,471,026
Oct 04, 2018	224.00	230.80	221.75	223.25	223.25	13,898,979
Oct 03, 2018	230.00	232.80	225.80	227.60	227.60	9,094,685
Oct 01, 2018	225.00	230.45	220.00	229.35	229.35	9,743,094
Sep 28, 2018	227.90	230.70	219.50	223.70	223.70	14,196,824
Sep 27, 2018	234.80	236.55	223.10	225.25	225.25	17,430,781
Sep 26, 2018	242.30	243.20	229.55	233.35	233.35	17,810,869
Sep 25, 2018	241.00	243.50	235.45	240.80	240.80	9,030,367
Sep 24, 2018	250.20	251.00	239.35	240.20	240.20	8,889,259
Sep 21, 2018	255.05	257.70	228.85	250.35	250.35	18,547,453
Sep 19, 2018	253.55	255.00	251.00	252.60	252.60	7,845,650
Sep 18, 2018	257.75	259.80	250.60	251.50	251.50	11,554,420
Sep 17, 2018	263.35	264.10	259.65	260.25	260.25	9,461,420
Sep 14, 2018	265.00	269.60	263.40	266.60	266.60	10,710,620
Sep 12, 2018	268.20	268.20	258.85	262.40	262.40	14,456,273
Sep 11, 2018	277.25	278.85	265.70	267.30	267.30	13,444,031
Sep 10, 2018	276.00	282.00	271.75	275.70	275.70	21,322,969
Sep 07, 2018	269.55	279.90	269.25	277.40	277.40	26,189,156
Sep 06, 2018	269.70	272.00	263.85	269.95	269.95	14,736,214
Sep 05, 2018	261.00	271.00	255.40	266.50	266.50	10,084,307
Sep 04, 2018	270.50	270.80	260.35	261.95	261.95	14,775,900
Sep 03, 2018	271.40	273.00	265.25	266.60	266.60	14,597,832
Aug 31, 2018	259.10	268.25	258.10	267.50	267.50	12,360,078
Aug 30, 2018	262.30	263.00	259.00	259.35	259.35	6,333,570
Aug 29, 2018	261.05	263.50	261.00	261.70	261.70	5,117,552
Aug 28, 2018	261.70	263.25	259.05	260.00	260.00	8,506,857
Aug 27, 2018	257.00	259.50	256.50	258.80	258.80	6,127,707
Aug 24, 2018	257.00	258.65	255.00	255.50	255.50	8,703,468
Aug 23, 2018	269.20	269.20	256.00	256.90	256.90	18,667,622
Aug 21, 2018	271.85	274.70	266.70	268.80	268.80	19,505,584
Aug 20, 2018	261.85	271.85	259.20	270.10	270.10	25,576,718
Aug 17, 2018	253.70	260.10	253.00	258.25	258.25	16,117,660
Aug 16, 2018	245.80	252.80	245.25	251.30	251.30	14,148,347
Aug 14, 2018	248.60	249.85	247.20	248.80	248.80	9,171,033
Aug 13, 2018	249.25	249.70	243.10	248.70	248.70	13,877,900
Aug 10, 2018	257.25	258.65	249.55	250.10	250.10	14,606,037
Aug 09, 2018	256.65	260.40	255.50	257.85	257.85	7,777,719
Aug 08, 2018	253.50	258.25	251.85	255.15	255.15	16,125,867
Aug 07, 2018	255.20	256.00	250.55	251.60	251.60	14,490,727
Aug 06, 2018	259.95	261.80	252.50	254.05	254.05	11,371,744
Aug 03, 2018	262.15	263.85	257.60	258.45	258.45	9,041,836
Aug 02, 2018	263.45	266.45	258.70	260.85	260.85	17,421,472
Aug 01, 2018	250.00	268.00	250.00	265.05	265.05	53,282,545
Jul 31, 2018	268.95	270.45	262.20	264.10	264.10	10,026,055
Jul 30, 2018	267.75	271.65	266.20	267.50	267.50	7,801,098
Jul 27, 2018	259.10	269.70	258.55	268.15	268.15	15,275,469
Jul 26, 2018	260.10	263.00	257.50	258.25	258.25	8,817,721
Jul 25, 2018	260.00	261.70	256.10	257.85	257.85	6,721,386
Jul 24, 2018	258.75	263.75	257.10	258.80	258.80	9,906,160
Jul 23, 2018	254.95	259.50	251.10	258.75	258.75	8,891,743
Jul 20, 2018	252.70	254.00	251.00	253.40	253.40	6,422,014
Jul 19, 2018	254.00	257.85	251.20	252.50	252.50	9,556,686
Jul 18, 2018	259.45	259.45	247.30	251.85	251.85	9,348,644
Jul 17, 2018	253.00	259.00	252.30	257.95	257.95	6,350,966
Jul 16, 2018	260.50	260.80	250.50	252.10	252.10	11,067,012
Jul 13, 2018	267.30	269.40	262.70	263.60	263.60	8,352,827
Jul 12, 2018	269.60	272.00	265.50	266.10	266.10	8,573,517
Jul 11, 2018	276.40	276.40	267.10	267.80	267.80	7,356,582
Jul 10, 2018	274.90	276.90	272.90	275.45	275.45	6,351,033
Jul 09, 2018	274.60	277.00	272.05	273.50	273.50	9,387,556
Jul 06, 2018	262.00	272.50	261.85	270.85	270.85	19,215,897
Jul 05, 2018	263.50	263.75	252.55	261.55	261.55	20,820,454
Jul 04, 2018	270.00	271.50	265.65	267.05	267.05	7,394,858
Jul 03, 2018	269.50	271.50	267.20	269.45	269.45	11,484,332
Jul 02, 2018	276.00	276.05	265.60	266.70	266.70	16,495,647
Jun 29, 2018	265.45	270.50	262.65	269.30	269.30	14,765,516
Jun 28, 2018	272.00	272.65	261.85	263.35	263.35	19,507,165
Jun 27, 2018	278.50	279.50	270.00	271.05	271.05	19,077,416
Jun 26, 2018	288.40	288.40	275.10	276.85	276.85	30,728,620
Jun 25, 2018	306.30	306.30	287.60	289.40	289.40	16,392,183
Jun 22, 2018	306.85	308.90	303.20	308.00	308.00	6,033,095
Jun 21, 2018	307.90	308.50	305.50	307.00	307.00	5,085,379
Jun 20, 2018	304.90	308.25	304.05	305.60	305.60	6,607,472
Jun 19, 2018	309.60	312.80	303.30	305.05	305.05	10,498,362
Jun 18, 2018	302.90	311.00	302.10	308.80	308.80	8,787,098
Jun 15, 2018	305.75	307.65	300.55	302.95	302.95	8,224,497
Jun 14, 2018	308.50	309.60	303.80	305.90	305.90	6,532,693
Jun 13, 2018	309.20	311.25	307.00	308.40	308.40	7,280,886
Jun 12, 2018	310.95	313.65	307.20	307.80	307.80	7,932,388
Jun 11, 2018	310.90	313.90	306.65	309.75	309.75	14,650,133
Jun 08, 2018	305.70	315.55	302.40	309.95	309.95	27,249,374
Jun 07, 2018	296.30	306.90	295.25	305.40	305.40	22,839,023
Jun 06, 2018	286.85	296.90	285.25	295.65	295.65	19,754,001
Jun 05, 2018	286.65	288.25	283.60	284.95	284.95	7,456,195
Jun 04, 2018	292.50	293.85	286.00	286.65	286.65	10,835,487
Jun 01, 2018	284.50	290.35	283.05	287.20	287.20	15,840,810
May 31, 2018	289.95	290.85	281.60	282.50	282.50	28,771,987
May 30, 2018	289.95	292.25	286.15	288.90	288.90	11,649,429
May 29, 2018	296.80	300.00	293.00	294.65	294.65	9,816,561
May 28, 2018	293.75	299.90	290.30	296.30	296.30	8,516,862
May 25, 2018	290.40	297.45	286.25	294.15	294.15	19,240,172
May 24, 2018	300.00	307.65	284.10	288.65	288.65	46,104,103
May 23, 2018	311.10	317.25	305.40	309.45	309.45	17,698,475
May 22, 2018	296.55	312.50	296.55	307.70	307.70	17,199,292
May 21, 2018	304.75	307.20	294.70	295.90	295.90	11,549,490
May 18, 2018	314.75	315.00	303.50	304.60	304.60	11,688,577
May 17, 2018	313.10	319.50	309.30	314.90	314.90	10,214,660
May 16, 2018	309.95	315.75	306.70	310.25	310.25	12,051,269
May 15, 2018	324.00	324.05	305.70	310.10	310.10	15,323,964
May 14, 2018	333.00	333.00	323.00	323.60	323.60	8,312,976
May 11, 2018	334.00	334.00	330.00	330.80	330.80	7,365,579
May 10, 2018	343.75	343.75	332.75	333.60	333.60	11,158,000
May 09, 2018	331.00	347.25	331.00	341.95	341.95	19,019,847
May 08, 2018	336.30	336.60	330.25	332.15	332.15	8,114,997
May 07, 2018	337.85	337.85	333.70	335.15	335.15	3,888,627
May 04, 2018	333.75	337.30	329.50	334.40	334.40	6,660,062
May 03, 2018	335.50	335.90	329.15	333.50	333.50	6,870,513
May 02, 2018	349.20	351.65	335.00	336.05	336.05	16,022,148
Apr 30, 2018	338.50	342.75	337.25	340.40	340.40	5,937,740
Apr 27, 2018	333.00	337.65	331.05	336.90	336.90	8,804,236
Apr 26, 2018	329.90	335.95	326.00	330.25	330.25	16,647,689
Apr 25, 2018	330.80	334.00	327.75	328.60	328.60	6,306,039
Apr 24, 2018	334.80	335.00	330.60	331.55	331.55	9,210,931
Apr 23, 2018	335.95	339.50	333.00	334.05	334.05	8,056,732
Apr 20, 2018	335.95	343.25	334.60	336.00	336.00	11,908,652
Apr 19, 2018	336.50	337.00	332.50	334.25	334.25	7,087,115
Apr 18, 2018	338.20	339.75	333.40	334.80	334.80	6,699,271
Apr 17, 2018	342.30	344.20	332.60	336.45	336.45	14,241,074
Apr 16, 2018	350.80	352.80	337.55	339.15	339.15	19,157,051
Apr 13, 2018	357.90	361.00	354.40	357.05	357.05	5,935,628
Apr 12, 2018	358.00	364.40	357.00	358.40	358.40	13,145,938
Apr 11, 2018	355.00	357.15	350.50	355.80	355.80	5,622,957
Apr 10, 2018	360.50	362.35	351.50	353.25	353.25	8,201,215
Apr 09, 2018	361.90	368.60	357.00	358.30	358.30	9,555,113
Apr 06, 2018	362.00	368.35	356.45	364.10	364.10	13,297,051
Apr 05, 2018	362.60	372.35	359.80	362.20	362.20	28,886,070
Apr 04, 2018	346.80	363.70	346.25	355.60	355.60	27,157,199
Apr 03, 2018	338.40	344.50	337.15	343.10	343.10	6,989,584
Apr 02, 2018	335.00	340.80	332.70	339.15	339.15	9,874,486
Mar 28, 2018	331.50	333.65	325.20	326.85	326.85	10,975,624
Mar 27, 2018	333.95	335.80	330.10	331.15	331.15	6,822,448
Mar 26, 2018	328.80	333.90	324.30	332.35	332.35	8,907,023
Mar 23, 2018	330.00	334.80	329.60	330.85	330.85	8,578,297
Mar 22, 2018	338.50	340.25	334.80	338.20	338.20	9,255,091
Mar 21, 2018	339.90	342.25	332.25	333.85	333.85	6,812,442
Mar 20, 2018	335.50	340.40	333.55	338.80	338.80	5,080,453
Mar 19, 2018	341.20	342.10	332.55	335.70	335.70	9,391,347
Mar 16, 2018	352.05	352.60	338.40	339.75	339.75	14,205,582
Mar 15, 2018	354.05	358.40	351.10	353.10	353.10	4,331,145
Mar 14, 2018	351.00	354.90	349.60	354.05	354.05	3,820,313
Mar 13, 2018	352.60	356.45	350.00	353.15	353.15	6,184,241
Mar 12, 2018	345.00	353.80	340.35	352.60	352.60	8,238,960
Mar 09, 2018	345.55	348.70	340.15	341.50	341.50	5,519,224
Mar 08, 2018	350.80	351.90	341.05	345.15	345.15	7,674,221
Mar 07, 2018	345.00	355.30	343.25	347.80	347.80	15,599,393
Mar 06, 2018	355.15	357.95	345.00	346.50	346.50	8,876,632
Mar 05, 2018	368.75	368.75	350.10	352.05	352.05	14,665,325
Mar 01, 2018	369.75	376.30	369.05	370.75	370.75	6,991,806
Feb 28, 2018	370.00	373.65	367.15	369.90	369.90	8,009,429
Feb 27, 2018	375.00	376.60	370.35	372.55	372.55	6,156,672
Feb 26, 2018	362.00	373.50	362.00	372.05	372.05	10,576,794
Feb 23, 2018	360.10	364.60	358.75	360.20	360.20	6,751,064
Feb 22, 2018	363.00	363.00	357.50	358.50	358.50	10,870,704
Feb 21, 2018	372.50	372.50	362.85	364.45	364.45	8,640,166
Feb 20, 2018	370.35	370.90	366.50	369.30	369.30	3,972,114
Feb 19, 2018	373.70	374.70	362.80	368.75	368.75	5,658,765
Feb 16, 2018	378.00	379.40	367.60	370.75	370.75	8,545,282
Feb 15, 2018	379.80	382.20	373.10	375.80	375.80	10,225,880
Feb 14, 2018	372.90	382.30	370.60	376.85	376.85	9,623,436
Feb 12, 2018	373.40	376.20	370.20	371.80	371.80	6,002,369
Feb 09, 2018	369.90	373.20	368.00	368.75	368.75	8,816,777
Feb 08, 2018	379.90	380.00	372.20	374.85	374.85	12,452,396
Feb 07, 2018	380.40	385.40	375.20	377.80	377.80	12,706,795
Feb 06, 2018	363.00	379.85	356.50	375.45	375.45	25,294,860
Feb 05, 2018	381.00	398.00	380.00	395.80	395.80	9,876,017
Feb 02, 2018	392.00	397.40	381.30	383.75	383.75	10,070,356
Feb 01, 2018	399.90	403.80	390.55	393.65	393.65	7,259,426
Jan 31, 2018	395.50	400.95	395.25	399.50	399.50	5,111,454
Jan 30, 2018	400.00	402.30	395.00	395.85	395.85	6,963,005
Jan 29, 2018	402.50	405.90	398.10	399.25	399.25	5,789,602
Jan 25, 2018	403.45	407.65	398.00	400.30	400.30	16,312,167
Jan 24, 2018	416.00	416.25	402.65	403.60	403.60	10,789,570
Jan 23, 2018	422.80	422.80	414.75	418.00	418.00	6,185,011
Jan 22, 2018	419.05	424.40	418.45	421.90	421.90	4,643,782
Jan 19, 2018	415.20	421.95	415.05	418.05	418.05	3,894,062
Jan 18, 2018	424.00	428.30	414.45	418.95	418.95	9,579,830
Jan 17, 2018	422.05	424.50	410.10	422.95	422.95	10,204,447
Jan 16, 2018	433.00	435.20	419.50	421.90	421.90	5,623,745
Jan 15, 2018	438.05	440.05	431.05	432.35	432.35	4,042,775
Jan 12, 2018	437.00	441.45	432.10	437.10	437.10	7,408,870
Jan 11, 2018	433.50	437.60	432.90	434.75	434.75	4,564,895
Jan 10, 2018	438.00	439.30	431.30	433.30	433.30	4,702,579
Jan 09, 2018	434.25	443.50	433.00	437.55	437.55	12,629,045
Jan 08, 2018	432.00	436.20	431.65	433.55	433.55	4,635,214
Jan 05, 2018	431.25	436.35	429.80	431.60	431.60	7,021,611
Jan 04, 2018	430.00	433.30	425.75	429.95	429.95	8,395,377
Jan 03, 2018	440.40	441.40	431.95	433.90	433.90	9,794,953
Jan 02, 2018	428.85	440.85	422.00	439.30	439.30	15,331,261
Jan 01, 2018	430.95	436.40	422.25	424.45	424.45	6,807,536
Dec 29, 2017	418.00	433.45	417.15	431.85	431.85	8,640,908
Dec 28, 2017	423.50	423.70	416.00	418.60	418.60	5,018,893
Dec 27, 2017	423.50	428.45	420.30	422.45	422.45	3,673,355
Dec 26, 2017	422.00	425.15	421.15	424.20	424.20	3,700,655
Dec 22, 2017	422.05	426.40	420.90	422.00	422.00	5,345,261
Dec 21, 2017	424.00	426.05	419.55	420.80	420.80	4,885,225
Dec 20, 2017	421.95	427.75	419.25	422.60	422.60	11,191,127
Dec 19, 2017	407.35	421.70	407.35	420.10	420.10	9,686,883
Dec 18, 2017	399.00	409.90	389.30	405.80	405.80	5,356,208
Dec 15, 2017	406.50	409.00	404.20	405.10	405.10	5,614,113
Dec 14, 2017	404.00	404.55	398.20	402.40	402.40	4,674,026
Dec 13, 2017	407.00	409.85	400.00	401.95	401.95	5,140,689
Dec 12, 2017	411.55	415.50	405.95	406.85	406.85	6,151,197
Dec 11, 2017	412.00	415.20	409.05	410.15	410.15	5,066,242
Dec 08, 2017	406.00	413.75	406.00	411.15	411.15	12,288,946
Dec 07, 2017	398.00	405.30	397.15	402.00	402.00	7,998,863
Dec 06, 2017	400.20	404.00	395.00	397.05	397.05	5,573,968
Dec 05, 2017	404.55	405.50	396.55	402.25	402.25	7,144,542
Dec 04, 2017	405.80	411.25	401.70	403.65	403.65	10,043,491
Dec 01, 2017	407.90	410.25	396.50	398.90	398.90	7,959,197
Nov 30, 2017	410.40	412.25	402.25	404.15	404.15	25,646,262
Nov 29, 2017	415.90	419.45	412.05	413.95	413.95	4,327,453
Nov 28, 2017	419.80	422.25	414.50	415.95	415.95	6,217,480
Nov 27, 2017	423.00	424.75	417.80	421.40	421.40	7,946,028
Nov 24, 2017	427.00	429.95	424.25	425.50	425.50	5,108,182
Nov 23, 2017	428.60	431.05	422.45	426.25	426.25	7,374,216
Nov 22, 2017	425.45	433.00	424.50	428.60	428.60	7,899,417
Nov 21, 2017	424.45	430.00	422.50	424.25	424.25	6,745,407
Nov 20, 2017	421.00	425.70	420.10	423.00	423.00	4,051,153
Nov 17, 2017	419.45	423.45	417.00	421.80	421.80	6,191,428
Nov 16, 2017	411.35	415.90	411.35	413.45	413.45	6,291,441
Nov 15, 2017	414.30	417.55	407.00	408.65	408.65	9,867,270
Nov 14, 2017	418.55	421.85	410.65	414.30	414.30	8,987,515
Nov 13, 2017	423.00	427.50	416.10	418.10	418.10	9,857,544
Nov 10, 2017	438.95	438.95	420.00	422.55	422.55	22,534,490
Nov 09, 2017	442.10	450.90	425.65	440.15	440.15	40,547,266
Nov 08, 2017	448.00	455.00	431.30	438.20	438.20	11,193,613
Nov 07, 2017	458.20	465.90	450.05	451.85	451.85	13,266,543
Nov 06, 2017	445.75	468.00	443.55	462.90	462.90	19,456,789
Nov 03, 2017	434.00	449.35	432.65	447.70	447.70	8,116,263
Nov 02, 2017	435.70	440.40	429.90	434.90	434.90	8,262,211
Nov 01, 2017	430.95	439.95	428.45	437.75	437.75	7,310,931
Oct 31, 2017	438.85	438.85	427.30	428.40	428.40	6,214,996
